#"+ESI TIC MS(all) Frag=120.0V SALJA0991.d "
#Point,X(Minutes),Y(Counts)
1173,7.602,19131.181640625
1174,7.603,20830.9140625
1175,7.605,23870.59375
1176,7.607,19897.384765625
1177,7.608,22586.279296875
1178,7.610,19265.474609375
1179,7.612,19492.640625
1180,7.614,22058.857421875
1181,7.615,19428.806640625
1182,7.617,18477.349609375
1183,7.619,23624.72265625
1184,7.620,19404.47265625
1185,7.622,23163.544921875
1186,7.636,23647.529296875
1187,7.638,21591.791015625
1188,7.647,21923.716796875
1189,7.656,19228.02734375
1190,7.658,27636.6875
1191,7.660,24023.65625
1192,7.661,23803.310546875
1193,7.676,22377.33984375
1194,7.677,22322.091796875
1195,7.679,24653.65625
1196,7.688,21037.5234375
1197,7.690,24439.62109375
1198,7.692,23154.23046875
1199,7.693,22289.7109375
1200,7.695,21072.2109375
1201,7.697,21324.443359375
1202,7.698,21734.537109375
1203,7.700,23361.9375
1204,7.714,25888.328125
1205,7.716,18773.72265625
1206,7.717,24239.986328125
1207,7.727,22700.048828125
1208,7.729,22742.849609375
1209,7.730,22511.4609375
1210,7.732,18379.171875
1211,7.734,23476.47265625
1212,7.735,21847.041015625
1213,7.737,21378.46875
1214,7.739,23462.068359375
1215,7.753,24264.279296875
1216,7.755,26218.162109375
1217,7.756,22640.919921875
1218,7.758,26687.802734375
1219,7.760,20549.8125
1220,7.761,25188.734375
1221,7.763,22029.9296875
1222,7.765,23723.505859375
1223,7.766,24363.744140625
1224,7.768,25671.583984375
1225,7.770,20367.943359375
1226,7.772,25750.123046875
1227,7.773,22686.896484375
1228,7.775,23858.98046875
1229,7.777,22115.953125
1230,7.778,27209.80078125
1231,7.792,26604.927734375
1232,7.794,21805.041015625
1233,7.803,23900.818359375
1234,7.805,24096.744140625
1235,7.807,23537.380859375
1236,7.808,20718.23046875
1237,7.810,27106.13671875
1238,7.812,27127.83203125
1239,7.813,21875.681640625
1240,7.815,22833.50390625
1241,7.817,24347.423828125
1242,7.831,20713.494140625
1243,7.833,20858.5
1244,7.834,23320.173828125
1245,7.836,24251.4375
1246,7.838,24985.021484375
1247,7.839,23438.353515625
1248,7.849,23124.279296875
1249,7.863,22584.982421875
1250,7.882,24014.7421875
1251,7.896,23334.359375
1252,7.910,22821.083984375
1253,7.912,22438.1328125
1254,7.921,25680.361328125
1255,7.923,24232.693359375
1256,7.937,24235.794921875
1257,7.939,22970.13671875
1258,7.941,22639.54296875
1259,7.942,24293.611328125
1260,7.944,26436.251953125
1261,7.946,25791.48828125
1262,7.947,22428.10546875
1263,7.949,24687.451171875
1264,7.951,27233.021484375
1265,7.952,20989.29296875
1266,7.954,21738.951171875
1267,7.956,25787.84765625
1268,7.957,22112.935546875
1269,7.959,25599.09375
1270,7.961,24571.1015625
1271,7.963,24934.830078125
1272,7.977,26269.025390625
1273,7.978,25314.30078125
1274,7.980,25101.59765625
1275,7.982,23597.564453125
1276,7.983,23789.46484375
1277,7.985,21875.544921875
1278,7.987,25692.892578125
1279,7.988,26821.537109375
1280,7.990,22763.439453125
1281,7.992,21677.095703125
1282,7.994,25086.15625
1283,7.995,24232.607421875
1284,7.997,26956.6015625
1285,7.999,20700.642578125
1286,8.000,24067.091796875
1287,8.002,23854.7890625
1288,8.016,25927.97265625
1289,8.018,24022.32421875
1290,8.020,26251.0546875
1291,8.021,22259.396484375
1292,8.023,23756.693359375
1293,8.025,23553.310546875
1294,8.026,23554.697265625
1295,8.028,26473.173828125
1296,8.030,23115.97265625
1297,8.031,26525.373046875
1298,8.033,24334.505859375
1299,8.035,25056.73046875
1300,8.036,25553.162109375
1301,8.038,23907.365234375
1302,8.040,25816.8515625
1303,8.041,24571.04296875
1304,8.056,21976.947265625
1305,8.057,23820.697265625
1306,8.059,23770.62890625
1307,8.061,21289.646484375
1308,8.062,25638.20703125
1309,8.064,23088.71875
1310,8.066,24791.4609375
1311,8.067,23644.21875
1312,8.069,25098.068359375
1313,8.071,25808.20703125
1314,8.072,25207.3671875
1315,8.074,28549.390625
1316,8.076,24734.68359375
1317,8.077,23918.9921875
1318,8.079,26591.353515625
1319,8.081,24980.810546875
1320,8.095,26588.630859375
1321,8.097,25734.40625
1322,8.098,25196.9453125
1323,8.100,24317.025390625
1324,8.102,24173.1015625
1325,8.103,27522.162109375
1326,8.105,23343.4296875
1327,8.107,23686.8046875
1328,8.108,24760.435546875
1329,8.110,25213.337890625
1330,8.112,24151.03515625
1331,8.113,20021.611328125
1332,8.115,24686.62109375
1333,8.117,24448.849609375
1334,8.118,24520.3125
1335,8.120,21969.375
1336,8.134,28964.46484375
1337,8.136,26282.8203125
1338,8.138,25596.826171875
1339,8.139,21802.271484375
1340,8.141,22702.6015625
1341,8.143,23515.576171875
1342,8.144,24785.0390625
1343,8.146,25901.404296875
1344,8.148,22256.01953125
1345,8.150,25893.1328125
1346,8.151,25168.509765625
1347,8.153,25468.525390625
1348,8.155,25138.728515625
1349,8.156,29308.3125
1350,8.158,22985.845703125
1351,8.160,23125.103515625
1352,8.174,26336.3515625
1353,8.175,26289.26171875
1354,8.177,26625.88671875
1355,8.179,23447.08984375
1356,8.181,20826.10546875
1357,8.182,22964.49609375
1358,8.191,24342.05078125
1359,8.206,23278.49609375
1360,8.225,24089.26953125
1361,8.244,26393.59375
1362,8.263,22599.46875
1363,8.277,23057.982421875
1364,8.297,20852.03125
1365,8.311,26451.015625
1366,8.325,25889.33984375
1367,8.334,24519.869140625
1368,8.343,25858.927734375
1369,8.353,23251.19921875
1370,8.367,26366.48046875
1371,8.376,23782.181640625
1372,8.385,27053.90625
1373,8.395,26172.9765625
1374,8.404,24839.826171875
1375,8.406,26133.056640625
1376,8.407,25790.646484375
1377,8.417,24308.90234375
1378,8.426,21496.59765625
1379,8.428,23026.830078125
1380,8.429,23245.994140625
1381,8.431,24126.337890625
1382,8.433,23616.673828125
1383,8.434,23637.05078125
1384,8.436,23115.91015625
1385,8.438,25284.873046875
1386,8.439,24547.28125
1387,8.441,24898.287109375
1388,8.443,22645.478515625
1389,8.445,25500.962890625
1390,8.446,24734.19921875
1391,8.455,22640.18359375
1392,8.465,25122.029296875
1393,8.466,24360.39453125
1394,8.468,22718.716796875
1395,8.470,23029.7578125
1396,8.471,24411.69921875
1397,8.473,24944.466796875
1398,8.475,24970.4375
1399,8.476,23012.55859375
1400,8.478,23394.857421875
1401,8.480,26819.353515625
1402,8.482,22042.271484375
1403,8.483,23023.05078125
1404,8.485,24095.970703125
1405,8.487,25336.525390625
1406,8.496,27113.251953125
1407,8.505,23299.80078125
1408,8.507,25101.822265625
1409,8.508,24622.328125
1410,8.510,26701.341796875
1411,8.512,24112.58203125
1412,8.513,22918.25
1413,8.515,25369.248046875
1414,8.517,25023.630859375
1415,8.536,41301.48046875
1416,8.555,59041.37890625
1417,8.574,31336.833984375
1418,8.594,26776.6171875
1419,8.613,24746.650390625
1420,8.632,24896.685546875
1421,8.634,25131.21875
1422,8.635,24547.751953125
1423,8.644,23541.2421875
1424,8.646,22431.29296875
1425,8.655,23707.48828125
1426,8.657,26889.837890625
1427,8.666,25794.603515625
1428,8.668,26148.34375
1429,8.670,30040.7734375
1430,8.671,29510.986328125
1431,8.673,27304.779296875
1432,8.675,24558.15625
1433,8.684,26451.005859375
1434,8.686,24793.513671875
1435,8.687,27042.078125
1436,8.689,27088.99609375
1437,8.691,27050.6328125
1438,8.692,24814.529296875
1439,8.694,27587.287109375
1440,8.696,24945.634765625
1441,8.697,24281.455078125
1442,8.699,26340.03125
1443,8.701,25742.064453125
1444,8.702,25037.525390625
1445,8.704,23586.67578125
1446,8.706,27397.62109375
1447,8.715,27260.806640625
1448,8.724,25175.78125
1449,8.726,25513.9453125
1450,8.728,26259.6953125
1451,8.729,24243.048828125
1452,8.731,25321.703125
1453,8.733,26353.46875
1454,8.734,30795.88671875
1455,8.736,29485.412109375
1456,8.738,25356.552734375
1457,8.739,26495.482421875
1458,8.741,23863.728515625
1459,8.743,25623.0546875
1460,8.744,25821.818359375
1461,8.754,24237.912109375
1462,8.773,107884.6484375
1463,8.792,109627.8828125
1464,8.811,53965.7734375
1465,8.821,41390.015625
1466,8.840,30388.208984375
1467,8.849,32763.330078125
1468,8.851,29692.228515625
1469,8.852,27239.9921875
1470,8.871,27644.12890625
1471,8.873,29118.876953125
1472,8.882,31030.162109375
1473,8.884,25978.36328125
1474,8.886,27085.6328125
1475,8.887,26228.869140625
1476,8.889,28045.3203125
1477,8.891,25740.998046875
1478,8.910,28473.8046875
1479,8.912,25332.203125
1480,8.913,29354.126953125
1481,8.915,25099.548828125
1482,8.917,27563.626953125
1483,8.918,28642.341796875
1484,8.920,24546.63671875
1485,8.922,28428.12890625
1486,8.923,27076.912109375
1487,8.925,29879
1488,8.927,24556.578125
1489,8.928,26017.099609375
1490,8.930,25849.728515625
1491,8.949,27113.908203125
1492,8.968,322819.5625
1493,8.988,332612.6875
1494,9.007,339069.71875
1495,9.026,271169.875
1496,9.045,155980.40625
1497,9.064,86622.453125
1498,9.079,57924.0234375
1499,9.093,33659.82421875
1500,9.107,29948.40234375
1501,9.116,37878.13671875
1502,9.125,46262.78125
1503,9.145,36407.91796875
1504,9.154,28796.33203125
1505,9.156,27051.306640625
1506,9.157,30163.1015625
1507,9.171,28684.998046875
1508,9.181,29530.962890625
1509,9.195,28491.931640625
1510,9.197,28415.609375
1511,9.206,29473.765625
1512,9.215,28133.1875
1513,9.229,31184.30078125
1514,9.231,31248.736328125
1515,9.233,28727.953125
1516,9.234,30793.888671875
1517,9.236,31809.92578125
1518,9.238,30407.330078125
1519,9.247,32667.580078125
1520,9.249,35545.7109375
1521,9.250,30643.865234375
1522,9.252,32786.7890625
1523,9.254,30670.61328125
1524,9.255,32648.3515625
1525,9.257,33411.359375
1526,9.259,31926.599609375
1527,9.260,31424.45703125
1528,9.262,32780.58203125
1529,9.264,29967.3984375
1530,9.265,31172.11328125
1531,9.267,33942.24609375
1532,9.269,32069.396484375
1533,9.270,31695.361328125
1534,9.272,31282.59765625
1535,9.274,31364.130859375
1536,9.276,31750.791015625
1537,9.277,34125.33203125
1538,9.286,32262.55078125
1539,9.288,31140.40625
1540,9.290,30657.89453125
1541,9.292,35371.890625
1542,9.293,34108.3046875
1543,9.295,32946.34765625
1544,9.297,33790.24609375
1545,9.298,31745.1796875
1546,9.300,33604.24609375
1547,9.302,32196.537109375
1548,9.303,32242.888671875
1549,9.305,32757.076171875
1550,9.307,34605.78125
1551,9.308,34872.65625
1552,9.310,30995.3046875
1553,9.312,36218.35546875
1554,9.313,35086.78515625
1555,9.315,33123.74609375
1556,9.317,31105.083984375
1557,9.326,33708.80859375
1558,9.328,32088.12109375
1559,9.329,32129.7734375
1560,9.331,30271.20703125
1561,9.333,32212.951171875
1562,9.334,33216.2421875
1563,9.336,32697.279296875
1564,9.338,33405.46875
1565,9.339,30899.56640625
1566,9.341,33392.96875
1567,9.343,33284.06640625
1568,9.344,32950.15234375
1569,9.346,34227.14453125
1570,9.348,33016.953125
1571,9.349,32576.12890625
1572,9.351,33778.5625
1573,9.353,31345.51171875
1574,9.355,36501.83984375
1575,9.356,32949.90234375
1576,9.365,32663.509765625
1577,9.367,34583.0546875
1578,9.369,33572.9140625
1579,9.370,32043.880859375
1580,9.372,31956.669921875
1581,9.374,32507.15625
1582,9.376,32835.875
1583,9.377,30855.80859375
1584,9.379,34576.45703125
1585,9.381,32701.529296875
1586,9.382,29774.388671875
1587,9.384,32450.337890625
1588,9.386,35437.6875
1589,9.387,36764.79296875
1590,9.389,34502.484375
1591,9.391,32042.732421875
1592,9.392,31757.978515625
1593,9.394,32389.798828125
1594,9.396,35337.6796875
1595,9.405,35993.3828125
1596,9.407,36362.2265625
1597,9.408,35365.33203125
1598,9.410,34851.58203125
1599,9.412,34650.28125
1600,9.413,34693.59375
1601,9.415,36947.890625
1602,9.417,35549.625
1603,9.418,35453.10546875
1604,9.420,36784.65234375
1605,9.422,33889.44921875
1606,9.423,35211.22265625
1607,9.425,35796.8046875
1608,9.427,33369.6796875
1609,9.428,35128.1640625
1610,9.430,35108.47265625
1611,9.432,35564.48828125
1612,9.434,37589.90234375
1613,9.435,37041.953125
1614,9.444,38177.984375
1615,9.454,34016.1796875
1616,9.455,35922.91796875
1617,9.457,34984.953125
1618,9.459,35586.23828125
1619,9.460,33463.76953125
1620,9.462,32283.146484375
1621,9.464,34731.35546875
1622,9.465,36967.05078125
1623,9.467,33254.23046875
1624,9.469,36754.7421875
1625,9.471,35139.14453125
1626,9.472,32353.083984375
1627,9.481,37094.55859375
1628,9.496,37440.8125
1629,9.497,34919.67578125
1630,9.499,39105.73046875
1631,9.501,38166.078125
1632,9.502,40002.68359375
1633,9.504,38560.58203125
1634,9.506,34076.63671875
1635,9.507,35831.83984375
1636,9.509,34463.30078125
1637,9.511,38756.5390625
1638,9.512,33259.76953125
1639,9.527,34596.1484375
1640,9.528,36429.83984375
1641,9.530,37252.7109375
1642,9.532,36446.1796875
1643,9.533,36854.8359375
1644,9.535,38463.16796875
1645,9.537,38044.36328125
1646,9.538,37669.234375
1647,9.540,38536.98828125
1648,9.542,36845.4453125
1649,9.543,35268.29296875
1650,9.545,40417.36328125
1651,9.547,38352.22265625
1652,9.549,36409.4296875
1653,9.550,37897.046875
1654,9.552,39173.53125
1655,9.561,40044.2421875
1656,9.563,38545.484375
1657,9.564,37848.1328125
1658,9.566,37136.50390625
1659,9.568,38983.4453125
1660,9.570,37449.14453125
1661,9.571,36585.91015625
1662,9.573,36965.6171875
1663,9.575,36726.68359375
1664,9.576,36815.484375
1665,9.578,35860.125
1666,9.580,36029.41015625
1667,9.581,35514.515625
1668,9.583,37096.82421875
1669,9.585,39366.125
1670,9.594,39339.8046875
1671,9.603,38927.59375
1672,9.605,37775.671875
1673,9.614,40288.94140625
1674,9.616,37543.83203125
1675,9.617,39160.609375
1676,9.619,39349.2890625
1677,9.621,35898.33203125
1678,9.622,39201.3828125
1679,9.624,38453.1484375
1680,9.626,38902.796875
1681,9.635,40097.1640625
1682,9.637,39148.015625
1683,9.638,41012.62109375
1684,9.640,39377.6953125
1685,9.642,38049.55078125
1686,9.643,38663.1171875
1687,9.645,40289.4765625
1688,9.647,39343.19921875
1689,9.649,37810.18359375
1690,9.650,44098.5859375
1691,9.652,40961.75
1692,9.661,37223.08984375
1693,9.663,39666.19140625
1694,9.664,38812.51953125
1695,9.674,40138.296875
1696,9.675,41051.2734375
1697,9.677,39920.8125
1698,9.679,40863.7890625
1699,9.680,39238.98828125
1700,9.682,40144.796875
1701,9.684,36928.1953125
1702,9.685,38265.3203125
1703,9.687,42885.46484375
1704,9.689,40776.0703125
1705,9.691,37922.02734375
1706,9.692,39669.6953125
1707,9.694,40914.98046875
1708,9.696,43534.13671875
1709,9.697,38343.6796875
1710,9.706,41033.640625
1711,9.716,40246.25390625
1712,9.718,41237.60546875
1713,9.719,41498.5703125
1714,9.721,40851.01171875
1715,9.723,40588.625
1716,9.724,40052.015625
1717,9.726,42272.79296875
1718,9.728,39177.28125
1719,9.729,43165.3125
1720,9.731,38506.0234375
1721,9.740,43305.671875
1722,9.749,41908.3984375
1723,9.751,39466.87109375
1724,9.753,42782.171875
1725,9.755,41175.9375
1726,9.756,42188.50390625
1727,9.758,39303.46484375
1728,9.767,43672.4453125
1729,9.769,43053.51171875
1730,9.770,40232.13671875
1731,9.780,42987.546875
1732,9.789,42402.296875
1733,9.791,41601.43359375
1734,9.792,44788.05078125
1735,9.794,44766.55859375
1736,9.796,43135.09375
1737,9.797,40785.38671875
1738,9.799,41728.06640625
1739,9.801,38992.55859375
1740,9.802,41946.16796875
1741,9.804,41006.34375
1742,9.806,43204.953125
1743,9.807,44745.37109375
1744,9.809,42713.44140625
1745,9.811,42072.1328125
1746,9.813,42160.82421875
1747,9.822,41693.546875
1748,9.823,42942.078125
1749,9.825,43974.94140625
1750,9.827,44249.99609375
1751,9.829,42581.5625
1752,9.830,45176.11328125
1753,9.832,43281.03125
1754,9.834,44828.3046875
1755,9.835,44039.8515625
1756,9.844,46327.6953125
1757,9.846,44684.20703125
1758,9.848,40766.16796875
1759,9.850,42543.34375
1760,9.859,42915.7578125
1761,9.868,45328.515625
1762,9.877,44525.234375
1763,9.879,41918.47265625
1764,9.881,43330.08203125
1765,9.882,42567.55859375
1766,9.892,45306.15234375
1767,9.911,43252.68359375
1768,9.912,42615.609375
1769,9.922,45253.109375
1770,9.923,45557.84765625
1771,9.943,46537.00390625
1772,9.952,46727.734375
1773,9.953,46590.7578125
1774,9.955,44595.875
1775,9.957,45646
1776,9.958,48059.2421875
1777,9.968,48932.43359375
1778,9.982,44107.19921875
1779,9.984,48384.6953125
1780,9.985,45742.59375
1781,9.987,47104.078125
1782,9.989,46025.80859375
1783,9.990,47655.80078125
1784,9.992,46028.8671875
1785,10.001,47537.55078125
1786,10.011,44215.8984375
1787,10.012,50666.796875
1788,10.021,48034.73828125
1789,10.023,47543.015625
1790,10.025,51917.5234375
1791,10.026,49489.875
1792,10.028,51108.09765625
1793,10.030,49363.2265625
1794,10.032,48966.73828125
1795,10.041,45699.83984375
1796,10.050,46233.578125
1797,10.052,46932.81640625
1798,10.061,45246.60546875
1799,10.070,47133.12109375
1800,10.072,48388.5390625
1801,10.086,47820.65625
1802,10.088,45096.91796875
1803,10.097,47144.19921875
1804,10.106,47842.32421875
1805,10.115,47308.5703125
1806,10.130,50085.90625
1807,10.139,47096.96484375
1808,10.148,49345.27734375
1809,10.162,50353.21875
1810,10.172,52497.24609375
1811,10.181,51548.13671875
1812,10.195,50432.2890625
1813,10.204,50344.3203125
1814,10.214,50956.85546875
1815,10.233,51103.03125
1816,10.234,58214.8671875
1817,10.236,59509.53125
1818,10.238,57979.1640625
1819,10.247,72618.34375
1820,10.261,71917.65625
1821,10.271,60539.66796875
1822,10.272,61110.625
1823,10.274,61874.890625
1824,10.276,58934.26171875
1825,10.277,55781.2265625
1826,10.286,50287.140625
1827,10.301,52810.99609375
1828,10.310,48932.8671875
1829,10.312,53493.90234375
1830,10.321,50257.1640625
1831,10.335,51802.796875
1832,10.350,56191.01953125
1833,10.351,51295.08984375
1834,10.361,50735.17578125
1835,10.375,54279.7265625
1836,10.384,58606.58984375
1837,10.393,52548.3203125
1838,10.403,55472.2265625
1839,10.412,54299.9453125
1840,10.421,57986.01171875
1841,10.430,53508.88671875
1842,10.440,56486.265625
1843,10.449,58292.59375
1844,10.458,57059.18359375
1845,10.467,56871.25
1846,10.476,57906.30078125
1847,10.486,56648.19921875
1848,10.495,55256.68359375
1849,10.504,52168.953125
1850,10.513,53824.71875
1851,10.523,58457.25
1852,10.532,57692.2734375
1853,10.534,57055.48828125
1854,10.543,58099.625
1855,10.557,60973.1171875
1856,10.566,56503.26953125
1857,10.568,57818.5859375
1858,10.577,53119.03515625
1859,10.596,58427.73828125
1860,10.606,55897.29296875
1861,10.607,59024.23046875
1862,10.609,54527.98828125
1863,10.618,58161.890625
1864,10.633,59576.56640625
1865,10.634,58253.86328125
1866,10.636,55515.94140625
1867,10.645,56829.24609375
1868,10.647,55343.1796875
1869,10.649,55510.69140625
1870,10.658,58390.93359375
1871,10.672,60189.4765625
1872,10.674,58036.92578125
1873,10.675,56689.80078125
1874,10.685,57645.15625
1875,10.686,53622.875
1876,10.688,56016.95703125
1877,10.697,57031
1878,10.716,59004.9609375
1879,10.726,58286.32421875
1880,10.727,59160.57421875
1881,10.737,55242.76171875
1882,10.751,58075.65234375
1883,10.752,55924.80859375
1884,10.767,58838.16796875
1885,10.776,61359.72265625
1886,10.785,60097.57421875
1887,10.787,60772.91796875
1888,10.788,54842.52734375
1889,10.790,55256.5390625
1890,10.792,57698.828125
1891,10.801,57806.03515625
1892,10.815,58638.9296875
1893,10.825,57369.87890625
1894,10.826,60453.03125
1895,10.828,59823.00390625
1896,10.830,58746.9375
1897,10.831,62737.91015625
1898,10.841,56908.859375
1899,10.850,58211.65625
1900,10.864,56792.05078125
1901,10.866,60790.98046875
1902,10.867,59721.1796875
1903,10.869,58616.66796875
1904,10.871,56882.4765625
1905,10.880,60232.6484375
1906,10.889,63061.859375
1907,10.898,58697.1953125
1908,10.900,57257.2421875
1909,10.902,60404.921875
1910,10.903,60756.77734375
1911,10.913,58255.2890625
1912,10.927,59639.6171875
1913,10.936,61229.57421875
1914,10.938,60739.51171875
1915,10.940,57984.59375
1916,10.941,58262.3671875
1917,10.943,56988.8359375
1918,10.945,60825.62890625
1919,10.964,59714.06640625
1920,10.973,58027.4921875
1921,10.975,56715.4921875
1922,10.976,57648.0234375
1923,10.978,57069.47265625
1924,10.980,57888.9375
1925,10.981,58936.28125
1926,10.983,58721.93359375
1927,11.002,51246.82421875
1928,11.021,84640
1929,11.041,77122.0390625
1930,11.060,61913.078125
1931,11.074,50582.84765625
1932,11.093,52654.796875
1933,11.112,49718.484375
1934,11.132,54182.26171875
1935,11.146,58418.44140625
1936,11.165,53610.01171875
1937,11.179,58698.5625
1938,11.198,55649.07421875
1939,11.213,54904.63671875
1940,11.227,54659.80859375
1941,11.241,53373.74609375
1942,11.255,55957.625
1943,11.269,57617.22265625
1944,11.284,55699.27734375
1945,11.298,58867.91796875
1946,11.312,57779.03125
1947,11.331,56378.39453125
1948,11.345,55751.1875
1949,11.365,54458.0546875
1950,11.384,55102.140625
1951,11.398,57113.03125
1952,11.417,53621.50390625
1953,11.436,58304.30078125
1954,11.455,55533.96484375
1955,11.475,58686.171875
1956,11.489,57799.04296875
1957,11.503,58222.33203125
1958,11.517,60294.34765625
1959,11.532,63469.90234375
1960,11.546,65292.2578125
1961,11.560,65935.859375
1962,11.574,65307.875
1963,11.588,65529.98046875
1964,11.603,63271.03515625
1965,11.617,64343.0390625
1966,11.631,61135.5625
1967,11.645,65206.83203125
1968,11.659,64356.17578125
1969,11.674,64709.34375
1970,11.688,66776.5390625
1971,11.702,70532.3125
1972,11.716,68543.09375
1973,11.730,69102.765625
1974,11.745,72423.796875
1975,11.759,71963.140625
1976,11.773,72670.3359375
1977,11.787,71652.96875
1978,11.801,73868.6796875
1979,11.816,81822.6015625
1980,11.830,81027.4765625
1981,11.844,78985.2578125
1982,11.858,79358.9453125
1983,11.873,87874.921875
1984,11.887,84487.765625
1985,11.901,83288.765625
1986,11.915,89593.2578125
1987,11.929,80212.1796875
1988,11.944,83531.65625
1989,11.958,84681.453125
1990,11.972,86352.5546875
1991,11.986,74666.6875
1992,12.000,80429.84375
1993,12.015,87494.0390625
1994,12.029,84297.9453125
1995,12.048,81806.765625
1996,12.062,80744.8359375
1997,12.076,82924.3984375
1998,12.091,84836.2109375
1999,12.105,85995.3984375
2000,12.119,80438.203125
2001,12.133,83081.8984375
2002,12.147,82866.6796875
2003,12.162,81512.1328125
2004,12.176,91643.453125
2005,12.190,84284.828125
2006,12.204,90229.4453125
2007,12.219,90426.15625
2008,12.233,85662.5859375
2009,12.247,88543.34375
2010,12.261,87173.9921875
2011,12.275,87566.28125
2012,12.290,88308.3203125
2013,12.304,90406.625
2014,12.318,90524.8203125
2015,12.332,90145.703125
2016,12.346,86993.3203125
2017,12.361,84234.359375
2018,12.375,82269.609375
2019,12.389,85544.75
2020,12.403,77084.1796875
2021,12.417,77302.984375
2022,12.432,79252.1796875
2023,12.446,80154.1171875
2024,12.460,79354.953125
2025,12.474,78213.890625
2026,12.489,79405.5390625
2027,12.503,77105.53125
2028,12.517,81271
2029,12.531,78789.859375
2030,12.545,76410.4453125
2031,12.560,76003.3515625
2032,12.574,77117.1875
2033,12.588,76824.4375
2034,12.602,70731.7265625
2035,12.617,74242.6015625
2036,12.631,76667.234375
2037,12.645,77211.328125
2038,12.659,69482.5
2039,12.673,73465.4921875
2040,12.688,73967.6953125
2041,12.702,75693.2109375
2042,12.716,74820.3515625
2043,12.730,74048.109375
2044,12.744,75760.6484375
2045,12.759,70842.265625
2046,12.773,73017.96875
2047,12.787,69598.6328125
2048,12.801,77405.5078125
2049,12.815,73146.40625
2050,12.830,75644.3671875
2051,12.844,75211.5859375
2052,12.858,72764.3671875
2053,12.872,71423.921875
2054,12.886,72241.9140625
2055,12.901,74775.125
2056,12.915,66489.84375
2057,12.929,73151.2109375
2058,12.943,75049.6640625
2059,12.958,67987.0703125
2060,12.972,70961.7421875
2061,12.986,67689.5
2062,13.000,70599.8359375
2063,13.014,68943.765625
2064,13.029,74461.265625
2065,13.043,76362.8046875
2066,13.057,69544.3203125
2067,13.071,78328.4765625
2068,13.085,75805.6171875
2069,13.100,75466.7890625
2070,13.114,75612.6796875
2071,13.128,73341.71875
2072,13.142,72352.8046875
2073,13.156,75348.1875
2074,13.171,74703.15625
2075,13.185,74757.5390625
2076,13.199,73962.3984375
2077,13.213,75565.6953125
2078,13.228,70824.8515625
2079,13.242,72109.0859375
2080,13.256,79145.2734375
2081,13.270,70063.1328125
2082,13.284,75937.3671875
2083,13.299,72894.03125
2084,13.313,76502.5234375
2085,13.327,77594.640625
2086,13.341,81509.2109375
2087,13.355,86338.8515625
2088,13.370,145882.90625
2089,13.384,186854.625
2090,13.398,169842.625
2091,13.412,169839.5625
2092,13.431,91111.3046875
2093,13.451,51212.25390625
2094,13.470,57102.5078125
2095,13.489,57987.75390625
2096,13.508,56693.73828125
2097,13.527,46789.90234375
2098,13.546,40059.8671875
2099,13.566,32351.84765625
2100,13.585,29748.55078125
2101,13.604,26092.744140625
2102,13.623,21589.83984375
2103,13.642,18055.939453125
2104,13.661,20378.544921875
2105,13.681,17098.224609375
2106,13.700,17174.822265625
2107,13.719,16894.724609375
2108,13.738,15706.7265625
2109,13.757,20456.02734375
2110,13.777,17122.568359375
2111,13.796,18295.302734375
2112,13.815,19027.02734375
2113,13.834,18239.828125
2114,13.848,15105.4130859375
2115,13.867,19470.603515625
2116,13.887,19035.896484375
2117,13.906,14845.0400390625
2118,13.920,18204.68359375
2119,13.939,18621.53125
2120,13.953,18278.318359375
2121,13.973,18160.46484375
2122,13.992,15934.06640625
#"+ESI TIC Scan Frag=120.0V SALJA0991.d "
#Point,X(Minutes),Y(Counts)
0,0.037,121377.828125
1,0.056,117976.21875
2,0.075,115754.3984375
3,0.085,115246.9609375
4,0.104,117133.2734375
5,0.106,120532.2109375
6,0.107,119126.1875
7,0.109,117873.0234375
8,0.111,118015.609375
9,0.112,114862.703125
10,0.114,115201.453125
11,0.116,117200.2421875
12,0.135,119574.4375
13,0.136,114623.3359375
14,0.146,121148.828125
15,0.147,116064.9296875
16,0.149,110182.125
17,0.151,111584.6328125
18,0.152,119251.4296875
19,0.154,117213.8515625
20,0.168,120070.03125
21,0.178,111950.390625
22,0.179,114462.1015625
23,0.181,120935.8046875
24,0.183,107410.03125
25,0.192,115981.453125
26,0.194,115232.28125
27,0.208,115571.4375
28,0.217,120014.3671875
29,0.219,110402.7265625
30,0.220,118919.0546875
31,0.222,112205.4140625
32,0.224,117812.671875
33,0.225,122152.2890625
34,0.227,115704.5
35,0.236,115630.4453125
36,0.256,115392.75
37,0.257,118368.078125
38,0.259,117132.75
39,0.261,115507.9140625
40,0.262,117219.71875
41,0.264,115051.0078125
42,0.266,117875.640625
43,0.267,113154.4765625
44,0.286,114543.8203125
45,0.296,117762.9453125
46,0.297,118527.625
47,0.299,114559.5390625
48,0.301,115691.7890625
49,0.302,111167.4375
50,0.304,107036.1015625
51,0.306,113597.984375
52,0.307,114040.171875
53,0.322,114740.71875
54,0.336,115934.453125
55,0.338,117394.6328125
56,0.339,116583.03125
57,0.341,114339.1171875
58,0.343,114199.84375
59,0.344,111059.2109375
60,0.346,117197.421875
61,0.360,114774.46875
62,0.374,118295.5390625
63,0.376,111287.6796875
64,0.378,113361.734375
65,0.379,114021.984375
66,0.381,114540.1328125
67,0.383,115919.2578125
68,0.384,114284.2890625
